"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-09T19","CISO","California Independent System Operator","WND","Wind","437","megawatthours"
"2026-09-09T18","CISO","California Independent System Operator","GEO","Geothermal","742","megawatthours"
"2026-09-09T18","CISO","California Independent System Operator","SUN","Solar","15654","megawatthours"
"2026-09-09T18","CISO","California Independent System Operator","WAT","Hydro","1042","megawatthours"
"2026-09-09T18","CISO","California Independent System Operator","WND","Wind","360","megawatthours"
"2026-09-09T17","CISO","California Independent System Operator","GEO","Geothermal","762","megawatthours"
"2026-09-09T17","CISO","California Independent System Operator","SUN","Solar","14480","megawatthours"
"2026-09-09T17","CISO","California Independent System Operator","WAT","Hydro","1360","megawatthours"
"2026-09-09T17","CISO","California Independent System Operator","WND","Wind","302","megawatthours"
"2026-09-09T16","CISO","California Independent System Operator","GEO","Geothermal","767","megawatthours"
"2026-09-09T16","CISO","California Independent System Operator","SUN","Solar","11146","megawatthours"
"2026-09-09T16","CISO","California Independent System Operator","WAT","Hydro","1647","megawatthours"
"2026-09-09T16","CISO","California Independent System Operator","WND","Wind","288","megawatthours"
"2026-09-09T15","CISO","California Independent System Operator","GEO","Geothermal","763","megawatthours"
"2026-09-09T15","CISO","California Independent System Operator","SUN","Solar","4578","megawatthours"
"2026-09-09T15","CISO","California Independent System Operator","WAT","Hydro","2345","megawatthours"
"2026-09-09T15","CISO","California Independent System Operator","WND","Wind","460","megawatthours"
"2026-09-09T14","CISO","California Independent System Operator","GEO","Geothermal","754","megawatthours"
"2026-09-09T14","CISO","California Independent System Operator","SUN","Solar","140","megawatthours"
"2026-09-09T14","CISO","California Independent System Operator","WAT","Hydro","2698","megawatthours"
"2026-09-09T14","CISO","California Independent System Operator","WND","Wind","1152","megawatthours"
"2026-09-09T13","CISO","California Independent System Operator","GEO","Geothermal","750","megawatthours"
"2026-09-09T13","CISO","California Independent System Operator","SUN","Solar","-43","megawatthours"
"2026-09-09T13","CISO","California Independent System Operator","WAT","Hydro","1989","megawatthours"
"2026-09-09T13","CISO","California Independent System Operator","WND","Wind","1857","megawatthours"
"2026-09-09T12","CISO","California Independent System Operator","GEO","Geothermal","753","megawatthours"
"2026-09-09T12","CISO","California Independent System Operator","SUN","Solar","-42","megawatthours"
"2026-09-09T12","CISO","California Independent System Operator","WAT","Hydro","1938","megawatthours"
"2026-09-09T12","CISO","California Independent System Operator","WND","Wind","2061","megawatthours"
"2026-09-09T11","CISO","California Independent System Operator","GEO","Geothermal","771","megawatthours"
"2026-09-09T11","CISO","California Independent System Operator","SUN","Solar","-41","megawatthours"
"2026-09-09T11","CISO","California Independent System Operator","WAT","Hydro","1950","megawatthours"
"2026-09-09T11","CISO","California Independent System Operator","WND","Wind","1573","megawatthours"
"2026-09-09T10","CISO","California Independent System Operator","GEO","Geothermal","757","megawatthours"
"2026-09-09T10","CISO","California Independent System Operator","SUN","Solar","-41","megawatthours"
"2026-09-09T10","CISO","California Independent System Operator","WAT","Hydro","2086","megawatthours"
"2026-09-09T10","CISO","California Independent System Operator","WND","Wind","810","megawatthours"
"2026-09-09T09","CISO","California Independent System Operator","GEO","Geothermal","745","megawatthours"
"2026-09-09T09","CISO","California Independent System Operator","SUN","Solar","-42","megawatthours"
"2026-09-09T09","CISO","California Independent System Operator","WAT","Hydro","2374","megawatthours"
"2026-09-09T09","CISO","California Independent System Operator","WND","Wind","1077","megawatthours"
"2026-09-09T08","CISO","California Independent System Operator","GEO","Geothermal","728","megawatthours"
"2026-09-09T08","CISO","California Independent System Operator","SUN","Solar","-42","megawatthours"
"2026-09-09T08","CISO","California Independent System Operator","WAT","Hydro","2739","megawatthours"
"2026-09-09T08","CISO","California Independent System Operator","WND","Wind","1171","megawatthours"
"2026-09-09T07","CISO","California Independent System Operator","GEO","Geothermal","706","megawatthours"
"2026-09-09T07","CISO","California Independent System Operator","SUN","Solar","-42","megawatthours"
"2026-09-09T07","CISO","California Independent System Operator","WAT","Hydro","3535","megawatthours"
"2026-09-09T07","CISO","California Independent System Operator","WND","Wind","1059","megawatthours"
"2026-09-09T06","CISO","California Independent System Operator","GEO","Geothermal","720","megawatthours"
"2026-09-09T06","CISO","California Independent System Operator","SUN","Solar","-43","megawatthours"
"2026-09-09T06","CISO","California Independent System Operator","WAT","Hydro","3991","megawatthours"
"2026-09-09T06","CISO","California Independent System Operator","WND","Wind","1236","megawatthours"
"2026-09-09T05","CISO","California Independent System Operator","GEO","Geothermal","735","megawatthours"
"2026-09-09T05","CISO","California Independent System Operator","SUN","Solar","-44","megawatthours"
"2026-09-09T05","CISO","California Independent System Operator","WAT","Hydro","4275","megawatthours"
"2026-09-09T05","CISO","California Independent System Operator","WND","Wind","1344","megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","GEO","Geothermal","713","megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","SUN","Solar","-50","megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","WAT","Hydro","4260","megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","WND","Wind","1001","megawatthours"
"2026-09-09T03","CISO","California Independent System Operator","GEO","Geothermal","723","megawatthours"
"2026-09-09T03","CISO","California Independent System Operator","SUN","Solar","-19","megawatthours"
"2026-09-09T03","CISO","California Independent System Operator","WAT","Hydro","4000","megawatthours"
"2026-09-09T03","CISO","California Independent System Operator","WND","Wind","1408","megawatthours"
"2026-09-09T02","CISO","California Independent System Operator","GEO","Geothermal","709","megawatthours"
"2026-09-09T02","CISO","California Independent System Operator","SUN","Solar","1631","megawatthours"
"2026-09-09T02","CISO","California Independent System Operator","WAT","Hydro","4085","megawatthours"
"2026-09-09T02","CISO","California Independent System Operator","WND","Wind","1663","megawatthours"
"2026-09-09T01","CISO","California Independent System Operator","GEO","Geothermal","717","megawatthours"
"2026-09-09T01","CISO","California Independent System Operator","SUN","Solar","8005","megawatthours"
"2026-09-09T01","CISO","California Independent System Operator","WAT","Hydro","3802","megawatthours"
"2026-09-09T01","CISO","California Independent System Operator","WND","Wind","1714","megawatthours"
"2026-09-09T00","CISO","California Independent System Operator","GEO","Geothermal","749","megawatthours"
"2026-09-09T00","CISO","California Independent System Operator","SUN","Solar","11538","megawatthours"
"2026-09-09T00","CISO","California Independent System Operator","WAT","Hydro","3120","megawatthours"
"2026-09-09T00","CISO","California Independent System Operator","WND","Wind","1378","megawatthours"
"2026-09-08T23","CISO","California Independent System Operator","GEO","Geothermal","749","megawatthours"
"2026-09-08T23","CISO","California Independent System Operator","SUN","Solar","13417","megawatthours"
"2026-09-08T23","CISO","California Independent System Operator","WAT","Hydro","2204","megawatthours"
"2026-09-08T23","CISO","California Independent System Operator","WND","Wind","1063","megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","GEO","Geothermal","735","megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","SUN","Solar","15867","megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","WAT","Hydro","1409","megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","WND","Wind","670","megawatthours"
"2026-09-08T21","CISO","California Independent System Operator","GEO","Geothermal","722","megawatthours"
"2026-09-08T21","CISO","California Independent System Operator","SUN","Solar","16698","megawatthours"
"2026-09-08T21","CISO","California Independent System Operator","WAT","Hydro","943","megawatthours"
"2026-09-08T21","CISO","California Independent System Operator","WND","Wind","533","megawatthours"
"2026-09-08T20","CISO","California Independent System Operator","GEO","Geothermal","775","megawatthours"
"2026-09-08T20","CISO","California Independent System Operator","SUN","Solar","17187","megawatthours"
"2026-09-08T20","CISO","California Independent System Operator","WAT","Hydro","824","megawatthours"
"2026-09-08T20","CISO","California Independent System Operator","WND","Wind","372","megawatthours"
"2026-09-08T19","CISO","California Independent System Operator","GEO","Geothermal","791","megawatthours"
"2026-09-08T19","CISO","California Independent System Operator","SUN","Solar","18061","megawatthours"
"2026-09-08T19","CISO","California Independent System Operator","WAT","Hydro","695","megawatthours"
"2026-09-08T19","CISO","California Independent System Operator","WND","Wind","337","megawatthours"
"2026-09-08T18","CISO","California Independent System Operator","GEO","Geothermal","760","megawatthours"
"2026-09-08T18","CISO","California Independent System Operator","SUN","Solar","18194","megawatthours"
"2026-09-08T18","CISO","California Independent System Operator","WAT","Hydro","724","megawatthours"
"2026-09-08T18","CISO","California Independent System Operator","WND","Wind","301","megawatthours"
"2026-09-08T17","CISO","California Independent System Operator","GEO","Geothermal","781","megawatthours"
"2026-09-08T17","CISO","California Independent System Operator","SUN","Solar","17225","megawatthours"
"2026-09-08T17","CISO","California Independent System Operator","WAT","Hydro","1043","megawatthours"
"2026-09-08T17","CISO","California Independent System Operator","WND","Wind","442","megawatthours"
"2026-09-08T16","CISO","California Independent System Operator","GEO","Geothermal","782","megawatthours"
"2026-09-08T16","CISO","California Independent System Operator","SUN","Solar","15333","megawatthours"
